	ArgR	MetR	SoxR	HisR	NrdR	HutC	SahR_SamR	CcpA	PaaR	Rex	Zur	FabR	HrcA	RbkR	RutR	BirA	NikR	MntR	ModE	ThiR	LexA	NadQ	NagC	KdgR	PurR	CadR-PbrR	PdxR	IscR	LldR	MerR	NrtR	NsrR	Phr	CzrA	FUR	AraR	XylR	HypR	SiaR	MetJ	PhsR	NagQ	NtrC	LiuR	PhrR	HexR	TyrR	CueR	GntR	PhnR	FnrN_FixK	HcpR	LiuQ	FruR	NagR	NarP	PhnF	LtbR	SdaR	GlcC	PdhR	PsrA	PrpR	NiaR	TrpR	DasR	QorR	ZntR	AmtR	RbsR	FadP	CblR	Irr	AgaR	TtrR	ExuR_UxuR	AcnR	FadR	BioQ	GulR	CsoR	VanR	GguR	NifA	NorR	FixJ	NmlR	NnrR
TtrR	0.312859573778462	0.48999270723604244	0.31318369662101936	0.08970099667774087	0.12211328093347379	0.06766064338384248	0.06604002917105584	0.15063609107851875	0.054371606838991976	0.21853982659427923	0.22761526618588446	0.031034762174864273	-0.18191394538530103	-0.007049671825621911	-0.12130297382708047	0.0007292763957539907	-0.043999675877157446	-0.03929989466007617	-0.17705210274694108	-0.08111174134997164	-0.06117818653269589	-0.05404748399643465	0.17526942711287577	0.08483915403938093	-0.05728871242200794	-0.09845231342678876	-0.14609837128271616	-0.05550603678794263	-0.061664370796531885	-0.014990681468276477	0.15112227534235476	0.13734705453366827	0.20573697431326474	0.18353455959808768	0.26796856008427195	0.029900332225913623	0.23361153877319504	0.054371606838991976	0.20427842152175674	-0.3248521189530832	-0.08872862815006888	-0.3225832590551819	-0.3932420387326797	-0.3246900575318046	-0.40750344380520215	-0.1883964022364476	-0.27979904383761445	-0.26099991896928937	-0.08775625962239689	-0.1394538530102909	-0.04643059719633741	0.11660319260999918	-0.12729924641439105	-0.38238392350700917	-0.2632687788671907	-0.03054857791102828	0.18564135807471033	-0.286281500688761	0.10493477027793534	-0.12729924641439105	-0.21157118547929665	-0.10914836723118061	-0.0657159063284985	0.06150230937525322	0.1527428895551414	-0.47054533668260273	-0.043837614455878776	-0.27428895551413984	-0.01191151446398185	-0.1650595575723199	0.24771088242443887	0.5708613564540961	0.47573130216352	0.4319747184182805	1.0	0.28093347378656514	-0.0002430921319179969	0.10072117332469006	0.21935013370067255	0.4950166112956811	-0.32371768900413256	-0.09585933068633012	-0.2819058423142371	-0.07268454744348107	0.057612835264565274	0.26099991896928937	0.08046349566485698	0.019528401264079086
ExuR_UxuR	0.08143586419252896	0.237014828620047	0.04756502714528806	0.12908192204845637	0.11303784134186856	0.07349485454987441	-0.0712259946519731	0.11708937687383518	0.19633741187910217	0.13880560732517624	0.19098938497690623	0.06296086216676121	0.19925451746211814	0.055992221051778625	0.06425735353699052	0.01904221700024309	0.09245604083947816	-0.1276233692569484	0.08986305809901952	0.03784134186856819	0.0368689733408962	-0.1632768819382546	0.02179726116198039	-0.05064419414958269	-0.03119682359614294	0.04983388704318937	-0.16489749615104124	-0.026821165221618995	-0.1670042946276639	-0.09991086621829673	-0.04027226318774816	-0.14156065148691355	-0.08240823272020095	-0.14026416011668422	0.2112470626367393	-0.3016773357102342	-0.10509683169921401	-0.08321853982659427	0.0423790616643708	0.01612511141722713	0.13313345758042297	-0.07657402155416904	-0.055181913945385304	-0.10850012154606596	-0.32566242605947654	-0.0012154606595899846	0.0474029657240094	0.07706020581800502	0.15533587229560003	0.18450692812575967	0.3734705453366826	0.26197228749696133	-0.10493477027793534	-0.05631634389433595	-0.02422818248116036	0.08500121546065958	0.04286524592820679	-0.008022040353293899	0.04270318450692812	-0.05907138805607325	-0.16894903168300787	-0.15792885503605866	-0.02147313831942306	-0.10687950733327932	-0.16068389919779597	-0.16489749615104124	0.10250384895875536	0.18499311238959565	0.062474677902925206	0.1700834616319585	0.06458147637954785	0.1243821408313751	0.02811765659184831	0.05080625557086136	0.28093347378656514	1.0	0.10363827890770602	0.48302406612105986	0.12470626367393242	0.28222996515679444	-0.09067336520541285	-0.03946195608135483	-0.03265537638765092	-0.04724090430273074	0.02665910380034033	-0.09845231342678876	0.09991086621829673	-0.06928125759662912
AcnR	-0.03460011344299489	-0.019852524106636415	-0.2689409286119439	-0.2420387326796856	-0.23782513572644032	0.049347702779353374	-0.07916700429462767	-0.15906328498500932	-0.2757475083056478	-0.011425330200145856	-0.13248521189530832	-0.29957053723361154	-0.15290495097642007	-0.17980714690867838	-0.020500769791751073	-0.019852524106636415	-0.12146503524835912	-0.18872052507900494	-0.24803500526699618	-0.1362126245847176	-0.22777732760716313	-0.2843367636334171	-0.24787294384571754	-0.25143829511384813	-0.289198606271777	0.22842557329227778	-0.22226723928368852	-0.10850012154606596	-0.10347621748642735	-0.31869378494449396	0.07511546876266105	-0.02422818248116036	-0.23490803014342435	0.021635199740701726	0.004618750506441942	-0.130702536261243	-0.005104934770277935	-0.28579531642492506	0.03119682359614294	-0.07868082003079167	-0.21157118547929665	-0.21448829106231262	-0.367474272749372	-0.13831942306134024	-0.33668260270642575	-0.02925208654079896	-0.24122842557329227	0.1399400372741269	0.09034924236285552	-0.14885341544445344	-0.006077303297949923	-0.06717445912000648	-0.18321043675553034	0.10655538449072198	-0.10412446317154202	0.16181832914674663	0.15160845960619074	0.19001701644923427	0.1178996839802285	-0.07414310023498906	-0.001539583502147314	-0.007211733246900575	-0.0290900251195203	0.016773357102341787	-0.06296086216676121	-0.14301920427842152	-0.19471679766631553	0.03703103476217486	-0.47313831942306134	-0.24673851389676688	-0.1765659184831051	0.09440077789482214	0.027793533749290982	0.28028522810145046	-0.0002430921319179969	0.10363827890770602	1.0	0.5643788996029495	0.3055668098209221	0.30281176565918483	-0.12033060529940848	0.2929260189611863	-0.30443237987197147	-0.06636415201361316	0.052102746941090676	0.07916700429462767	0.08094967992869298	0.07835669718823435
FadR	-0.12729924641439105	0.09375253220970747	-0.10606920022688598	0.04724090430273074	0.060205818005023906	-0.09148367231180618	-0.2425249169435216	0.008670286038408557	-0.11319990276314723	0.0895389352564622	0.07965318855846366	-0.03265537638765092	0.0007292763957539907	-0.15760473219350132	0.10250384895875536	-0.08662182967344624	-0.22842557329227778	-0.12211328093347379	-0.0474029657240094	-0.12357183372498177	-0.25322097074791344	-0.2844988250546957	-0.1893687707641196	-0.1632768819382546	-0.15225670529130542	0.06198849363908922	-0.36407098290252005	-0.19601328903654486	-0.20006482456851146	-0.06036787942630257	0.018069848472571103	-0.17024552305323717	-0.2127056154282473	-0.26732031439915727	0.10687950733327932	-0.13459201037193097	-0.19747184182805283	-0.27039948140345194	-0.012397698727817843	-0.19147556924074224	-0.14301920427842152	-0.31431812656997	-0.3203143991572806	-0.04756502714528806	-0.26116198039056804	-0.04027226318774816	-0.19974070172595412	0.2613240418118467	0.22016044080706587	0.02844177943440564	0.23361153877319504	0.2540312778543068	-0.05485779110282797	0.07349485454987441	0.026334980957783	0.29341220322502226	0.3812494935580585	0.16441131188720526	0.2776922453609918	-0.24041811846689895	-0.1989303946195608	-0.37266023823028926	-0.02309375253220971	-0.02212138400453772	-0.20492666720687142	-0.10801393728222997	-0.1276233692569484	0.03622072765578154	-0.37282229965156793	-0.06279880074548254	0.10542095454177133	0.27979904383761445	-0.07236042460092375	0.1916376306620209	0.10072117332469006	0.48302406612105986	0.5643788996029495	1.0	0.41414796207762744	0.3538611133619642	-0.01547686573211247	0.011263268778867191	-0.3086459768252168	-0.26002755044161735	-0.12422007941009643	-0.07106393323069443	-0.09796612916295276	0.12600275504416172
BioQ	0.04643059719633741	0.11255165707803258	0.003484320557491289	-0.014828620046997813	0.014990681468276477	0.031683007859978934	0.07446722307754639	0.027145288064176324	-0.055181913945385304	0.12357183372498177	-0.023255813953488372	0.1279474920995057	0.012073575885260514	-0.10558301596304999	-0.0005672149744753262	0.02665910380034033	-0.0895389352564622	-0.13118872052507902	0.014504497204440484	-0.07527753018393972	-0.12584069362288308	-0.2438214083137509	-0.07722226723928369	-0.11952029819301516	-0.07398103881371039	-0.08613564540961025	-0.03865164897496151	-0.014504497204440484	0.01612511141722713	0.0822461712989223	0.05323717689004132	0.001539583502147314	0.00105339923831132	0.031520946438700265	0.18645166518110365	0.003970504821327283	-0.10606920022688598	0.14334332712097886	-0.014504497204440484	-0.4188477432947087	-0.16749047889149987	-0.39291791589012237	-0.3618021230046187	-0.21983631796450856	-0.12033060529940848	-0.2671582529778786	-0.2874159306377117	0.11822380682278584	-0.031034762174864273	-0.017745725630013774	0.024390243902439025	-0.13313345758042297	0.3302001458552791	-0.04562029008994409	0.1178996839802285	0.24025605704562028	0.29827404586338224	-0.02066283121302974	0.08937687383518353	-0.10898630580990196	-0.10444858601409934	-0.2577586905437161	-0.14269508143586418	0.01337006725548983	-0.266510007292764	-0.09391459363098614	-0.0862977068308889	-0.27477513977797585	-0.1971477189854955	-0.22891175755611376	0.052102746941090676	0.28660562353131835	-0.017421602787456445	0.2783404910461065	0.21935013370067255	0.12470626367393242	0.3055668098209221	0.41414796207762744	1.0	0.2968154930718742	0.03508629770683089	0.03460011344299489	-0.2434972854711936	-0.36455716716635606	-0.25370715501174945	0.07754639008184101	0.06960538043918645	-0.02844177943440564
GulR	0.15614617940199335	0.4070172595413662	0.029414147962077627	0.0020257677659833075	0.08078761850741431	0.2801231666801718	-0.013045944412932501	-0.0817599870350863	-0.04578235151122275	0.12956810631229235	0.03767928044728952	0.09845231342678876	-0.12713718499311238	0.023741998217324367	-0.030224455068470952	0.04027226318774816	0.09083542662669152	-0.0927801636820355	-0.07657402155416904	-0.13410582610809496	-0.06717445912000648	-0.1687869702617292	0.03865164897496151	-0.048699457094238716	-0.08597358398833158	-0.0290900251195203	-0.17737622558949842	0.23766307430516165	0.0368689733408962	-0.01337006725548983	0.15468762661048538	0.16311482051697593	0.19552710477270885	0.28595737784620373	0.4169030062393647	-0.05161656267725468	-0.04918564135807471	0.020500769791751073	0.18969289360667693	-0.1935823677173649	-0.12924398346973504	-0.3483510250384896	-0.4882100316019771	-0.18288631391297303	-0.10801393728222997	-0.25565189206709343	-0.3400858925532777	0.08564946114577425	0.07560165302649705	-0.06328498500931853	0.11222753423547524	0.26667206871404264	-0.19779596467061017	-0.08759419820111822	-0.3593712016854388	0.11870999108662184	0.158252977878616	0.11870999108662184	0.35224049914917754	-0.12243740377603111	-0.1760797342192691	-0.12211328093347379	-0.030710639332306944	0.04594441293250142	-0.24835912810955352	-0.4603354671420468	-0.30394619560813546	-0.22064662507090188	-0.2823920265780731	-0.2695891742970586	0.026334980957783	0.36131593874078277	0.2428490397860789	0.26926505145450125	0.4950166112956811	0.28222996515679444	0.30281176565918483	0.3538611133619642	0.2968154930718742	1.0	-0.2856332550036464	-0.050320071307025364	-0.13361964184425898	0.01823190989384977	-0.0657159063284985	0.2428490397860789	0.08645976825216757	0.02309375253220971
CsoR	0.009966777408637873	-0.0657159063284985	-0.13750911595494691	0.28725386921643303	0.05145450125597602	-0.11498257839721254	-0.1298922291548497	-0.07284660886475974	0.07641196013289037	0.010290900251195202	0.09099748804797018	-0.3506198849363909	0.016935418523620453	-0.21853982659427923	-0.2232396078113605	-0.09974880479701807	-0.10380034032898469	-0.08370472409043027	0.28287821084190906	0.04950976420063204	0.030386516489749615	0.09877643626934608	-0.014666558625719148	0.001539583502147314	0.12259946519730978	0.19293412203225022	0.02568673527266834	0.20200956162385544	0.15517381087432136	0.2875779920589904	0.014342435783161819	0.04416173729843611	0.01758366420873511	-0.0368689733408962	0.11141722712908192	-0.19374442913864354	-0.23588039867109634	-0.14642249412527347	-0.21935013370067255	0.12211328093347379	0.18564135807471033	0.1550117494530427	0.05048213272830403	0.22680495907949114	0.07381897739243173	0.03767928044728952	0.05583015963049996	0.20832995705372337	-0.0368689733408962	0.4013451097966129	0.06231261648164654	0.09780406774167409	0.09618345352888745	0.20427842152175674	0.0927801636820355	0.07284660886475974	-0.04983388704318937	0.030224455068470952	-0.08273235556275829	0.1439915728060935	0.28725386921643303	-0.05372336115387732	0.07835669718823435	0.04837533425168139	0.06117818653269589	0.08435296977554493	0.07009156470302244	0.1183858682440645	-0.16246657483186128	0.09067336520541285	-0.022931691110931043	0.0013775220808686492	-0.31869378494449396	-0.11546876266104854	-0.32371768900413256	-0.09067336520541285	-0.12033060529940848	-0.01547686573211247	0.03508629770683089	-0.2856332550036464	1.0	0.11563082408232721	0.14156065148691355	0.18450692812575967	0.019690462685357752	-0.07981524997974232	-0.1381573616400616	0.12243740377603111
VanR	-0.14577424844015882	-0.14156065148691355	-0.2744510169354185	-0.13750911595494691	-0.12324771088242444	0.05048213272830403	0.1234097723037031	-0.08889068957134755	-0.3692569483834373	0.04675472003889474	-0.1477189854955028	-0.475245117899684	-0.16927315452556518	-0.3321448829106231	-0.1033141560651487	-0.11968235961429381	-0.06992950328174379	-0.11157928855036059	-0.08694595251600357	-0.01823190989384977	0.0418928774005348	-0.05534397536666397	0.00040515355319666155	-0.03119682359614294	-0.04027226318774816	0.1911514463981849	0.1650595575723199	-0.17899683980228506	0.14788104691678147	-0.030710639332306944	0.15873916214245198	0.11660319260999918	-0.06928125759662912	-0.02844177943440564	-0.03524835912810955	-0.15031196823596144	-0.2498176809010615	-0.16133214488291062	0.11579288550360586	-0.13912973016773358	-0.37962887934527184	0.18450692812575967	0.0812738027712503	-0.09245604083947816	-0.24058017988817762	0.08597358398833158	-0.12373389514626043	0.018880155578964428	0.13086459768252168	0.015963049995948466	-0.13329551900170164	0.05404748399643465	0.09359047078842882	-0.23831131999027633	-0.12357183372498177	0.1820760068065797	-0.10250384895875536	0.11401020986954055	-0.11806174540150717	0.22113280933473786	0.23539421440726035	0.39372822299651566	0.07446722307754639	0.2182157037517219	0.2644032088161413	-0.08273235556275829	0.09342840936715015	0.21918807227939388	-0.09910055911190341	0.07803257434567701	-0.24398346973502957	-0.02309375253220971	-0.12908192204845637	0.22210517786240985	-0.09585933068633012	-0.03946195608135483	0.2929260189611863	0.011263268778867191	0.03460011344299489	-0.050320071307025364	0.11563082408232721	1.0	0.13556437889960296	0.20978850984523134	0.22615671339437646	0.04837533425168139	0.24787294384571754	-0.022283445425816385
GguR	-0.2169192123814926	-0.2663479458714853	-0.02568673527266834	-0.03557248197066688	-0.04513410582610809	0.12195121951219512	-0.0013775220808686492	-0.1459363098614375	-0.2632687788671907	0.13767117737622558	-0.08338060124787294	-0.06296086216676121	-0.10266591038003403	0.043999675877157446	-0.1206547281419658	-0.017097479944899116	0.11141722712908192	-0.041406693136698806	0.07284660886475974	-0.1610080220403533	0.03946195608135483	-0.008670286038408557	-0.08840450530751155	-0.23215298598168707	-0.10590713880560733	-0.004618750506441942	0.04643059719633741	-0.08094967992869298	0.041406693136698806	0.1357264403208816	-0.014180374361883154	-0.10428652459282067	-0.17510736569159713	-0.15873916214245198	-0.27169597277368124	-0.24576614536909488	-0.21627096669637794	-0.046268535775058746	-0.0995867433757394	0.005104934770277935	-0.11692731545255652	0.17770034843205576	0.40296572400939956	0.09148367231180618	0.3154525565189207	-0.13248521189530832	0.09666963779272345	0.07300867028603841	0.18466898954703834	-0.02811765659184831	0.059233449477351915	0.09585933068633012	0.14917753828701077	0.08273235556275829	-0.06636415201361316	-0.016773357102341787	-0.060692002268859895	0.023741998217324367	0.05080625557086136	0.04643059719633741	0.1537152580828134	0.05809901952840126	0.03767928044728952	0.11076898144396727	-0.10671744591200065	0.18175188396402236	0.15857710072117331	0.23895956567539098	0.025524673851389675	0.13021635199740703	0.014342435783161819	-0.2485211895308322	-0.10169354185236204	-0.23004618750506442	-0.2819058423142371	-0.03265537638765092	-0.30443237987197147	-0.3086459768252168	-0.2434972854711936	-0.13361964184425898	0.14156065148691355	0.13556437889960296	1.0	0.2960051859654809	-0.14917753828701077	0.1554979337168787	0.3178834778381006	0.09715582205655944
NifA	-0.1381573616400616	-0.10428652459282067	-0.28077141236528647	-0.26229641033951867	-0.3849769062474678	0.29649137022931693	-0.049347702779353374	0.12810955352078437	-0.02114901547686573	-0.04497204440482943	-0.05485779110282797	-0.33489992707236044	-0.16797666315533588	-0.09148367231180618	-0.2462523296329309	-0.11401020986954055	-0.030224455068470952	-0.08289441698403695	-0.05404748399643465	-0.09472490073737946	-0.03443805202171623	-0.05826108094967993	-0.14966372255084678	-0.23782513572644032	-0.20022688598979013	-0.06150230937525322	-0.13588850174216027	-0.06976744186046512	-0.17413499716392514	-0.10072117332469006	-0.09213191799692083	-0.15890122356373065	-0.12908192204845637	-0.07835669718823435	-0.03443805202171623	-0.2548415849607001	-0.28093347378656514	-0.18240012964913702	-0.13491613321448828	0.13556437889960296	-0.05615428247305729	0.08208410987764363	-0.027793533749290982	-0.08143586419252896	-0.03703103476217486	-0.0158009885746698	-0.006239364719228588	-0.1334575804229803	-0.02147313831942306	-0.01758366420873511	0.04480998298355077	0.010615023093752533	-0.19520298193015154	-0.007211733246900575	-0.19374442913864354	0.01904221700024309	-0.2274532047646058	-0.10963455149501661	-0.0684709504902358	0.11368608702698323	-0.05048213272830403	0.025038489587553683	0.006239364719228588	0.009642654566080544	0.11870999108662184	-0.001539583502147314	0.1344299489506523	0.36715014990681466	-0.1619803905680253	0.1384814844826189	0.07057774896685844	-0.16311482051697593	-0.06733652054128515	-0.08808038246495421	-0.07268454744348107	-0.04724090430273074	-0.06636415201361316	-0.26002755044161735	-0.36455716716635606	0.01823190989384977	0.18450692812575967	0.20978850984523134	0.2960051859654809	1.0	0.2443075925775869	0.010290900251195202	0.09326634794587149	0.18499311238959565
NorR	0.3734705453366826	0.16716635604894256	-0.05696458957945061	-0.10606920022688598	-0.04254112308564946	-0.1439915728060935	-0.18142776112146503	-0.15533587229560003	-0.08937687383518353	-0.20460254436431408	-0.27347864840774655	-0.37509115954946926	-0.3731464224941253	-0.22469816060286849	-0.2415525484158496	-0.40491046106474354	-0.36893282554087997	-0.12697512357183371	-0.2021716230451341	0.04043432460902682	0.0290900251195203	0.02568673527266834	-0.12956810631229235	-0.13151284336763633	-0.11319990276314723	0.050158009885746695	0.004942873348999271	-0.10088323474596872	-0.07819463576695568	-0.13232315047402965	8.103071063933231e-05	-0.21740539664532857	-0.029900332225913623	0.10104529616724739	-0.08597358398833158	-0.11579288550360586	-0.06150230937525322	-0.2564621991734867	-0.3122113280933474	-0.010777084515031198	-0.00316019771493396	0.11465845555465522	-0.14933959970828944	-0.2904950976420063	-0.4152823920265781	-0.06458147637954785	-0.2950328174378089	-0.446722307754639	-0.11984442103557248	-0.2520865407989628	-0.3611538773195041	-0.2559760149096508	-0.3784944493963212	-0.30038084434000484	-0.3836804148772385	-0.3909731788347784	-0.2844988250546957	-0.10558301596304999	-0.36212624584717606	-0.05420954541771331	0.05809901952840126	0.12535450935904707	0.23037031034762176	0.08856656672879021	0.13410582610809496	-0.2593793047565027	0.10898630580990196	0.042054938821813465	-0.052588931204926664	-0.14950166112956811	0.031683007859978934	0.10671744591200065	0.11627906976744186	0.11611700834616319	0.057612835264565274	0.02665910380034033	0.052102746941090676	-0.12422007941009643	-0.25370715501174945	-0.0657159063284985	0.019690462685357752	0.22615671339437646	-0.14917753828701077	0.2443075925775869	1.0	0.12049266672068715	0.11190341139291791	0.3494854549874402
FixJ	0.017745725630013774	0.18483105096831698	0.03703103476217486	-0.02114901547686573	-0.1861275423385463	-0.08240823272020095	-0.02601085811522567	-0.5472003889474111	-0.4353780082651325	-0.08435296977554493	-0.2447937768414229	-0.27931285957377844	-0.31885584636577263	-0.39064905599222105	-0.3352240499149178	-0.31091483672311804	-0.17705210274694108	-0.33733084839154037	-0.10704156875455798	-0.22210517786240985	-0.28077141236528647	-0.446236123490803	-0.2695891742970586	-0.2893606676930557	-0.4976095940361397	-0.21416416821975529	-0.09569726926505145	-0.14642249412527347	-0.16716635604894256	-0.17915890122356373	-0.0922939794181995	-0.03460011344299489	-0.18369662101936635	0.05048213272830403	-0.078518758609513	-0.22664289765821247	0.004294627663884612	-0.03541042054938822	-0.11757556113767118	-0.2397698727817843	-0.25743456770115875	-0.15971153067012397	-0.1517705210274694	-0.3204764605785593	-0.19050320071307025	-0.5624341625476056	-0.3872457661453691	-0.16765254031277854	-0.05226480836236934	-0.3084839154039381	-0.4151203306052994	-0.10947249007373795	-0.18223806822785835	-0.13054047483996434	-0.36358479863868404	-0.11141722712908192	0.16716635604894256	-0.11660319260999918	-0.06506766064338385	0.0005672149744753262	0.0423790616643708	0.07398103881371039	-0.08419090835426626	-0.2668341301353213	-0.1449639413337655	-0.2559760149096508	0.022931691110931043	-0.3217729519487886	-0.210922939794182	-0.5366663965642978	0.0002430921319179969	0.20330605299408475	0.2994084758123329	-0.04416173729843611	0.26099991896928937	-0.09845231342678876	0.07916700429462767	-0.07106393323069443	0.07754639008184101	0.2428490397860789	-0.07981524997974232	0.04837533425168139	0.1554979337168787	0.010290900251195202	0.12049266672068715	1.0	0.3415444453447857	0.33165869864678715
NmlR	0.06944331901790779	0.06766064338384248	0.024390243902439025	-0.0973178834778381	0.022607568268373714	0.03557248197066688	0.15079815249979742	-0.13750911595494691	-0.13135078194635766	0.1765659184831051	0.0918077951543635	-0.1883964022364476	-0.23182886313912973	-0.05388542257515598	0.011425330200145856	-0.18677578802366096	0.02601085811522567	-0.08467709261810226	-0.026334980957783	0.06296086216676121	-0.006563487561785917	-0.18077951543635037	0.06052994084758123	-0.06668827485617049	-0.09780406774167409	-0.052913054047484	0.0013775220808686492	-0.0028360748723766306	-0.24317316262863625	-0.18774815655133295	0.2572725062798801	-0.06263673932420387	-0.15517381087432136	0.08710801393728224	0.13912973016773358	-0.16927315452556518	-0.07738432866056236	-0.14950166112956811	0.12973016773357102	0.035734543391945546	-0.06587796774977717	0.054533668260270646	0.06652621343489182	-0.15841503929989467	-0.06409529211571185	-0.3579126488939308	-0.1966615347216595	-0.06441941495826918	0.024066121059881696	-0.08824244388623288	-0.09747994489911677	-0.07041568754557978	-0.12973016773357102	-0.22486022202414715	-0.1444777570699295	0.02601085811522567	0.0579369581071226	0.27023741998217327	-0.00105339923831132	-0.22729114334332712	0.29827404586338224	0.23507009156470302	-0.013856251519325824	-0.10509683169921401	-0.14107446722307754	-0.024390243902439025	0.011749453042703185	-0.05939551089863058	-0.038813710396240174	-0.10396240175026335	0.05550603678794263	0.019852524106636415	0.22956000324122844	-0.07527753018393972	0.08046349566485698	0.09991086621829673	0.08094967992869298	-0.09796612916295276	0.06960538043918645	0.08645976825216757	-0.1381573616400616	0.24787294384571754	0.3178834778381006	0.09326634794587149	0.11190341139291791	0.3415444453447857	1.0	0.22437403776031115
NnrR	0.1958512276152662	0.3444615509278016	0.18920670934284092	0.10558301596304999	0.18580341949598897	-0.02844177943440564	-0.09034924236285552	0.042217000243092134	-0.019528401264079086	0.37152580828133863	0.11546876266104854	-0.006077303297949923	0.017259541366177782	0.006239364719228588	0.13054047483996434	-0.04011020176646949	-0.08111174134997164	0.12924398346973504	0.14852929260189612	0.07981524997974232	-0.002349890608540637	-0.00948059314480188	-0.0028360748723766306	-0.16959727736812252	-0.23766307430516165	0.07608783729033304	0.13037841341868567	-0.12276152661858844	0.042054938821813465	0.14010209869540555	0.18969289360667693	-0.005915241876671258	-0.006563487561785917	0.0862977068308889	0.062474677902925206	0.11433433271209789	0.15306701239769874	-0.22842557329227778	-0.20395429867919943	-0.15857710072117331	0.04724090430273074	0.05307511546876266	-0.027145288064176324	-0.11530670123976987	0.05129243983469735	-0.17689004132566244	-0.10525889312049266	-0.08273235556275829	0.14010209869540555	-0.07381897739243173	-0.027307349485454987	0.09780406774167409	-0.09699376063528077	0.004618750506441942	-0.052588931204926664	-0.08354266266915161	0.24009399562434164	-0.04999594846446803	0.016773357102341787	-0.10072117332469006	0.1477189854955028	-0.02568673527266834	0.14285714285714285	-0.0368689733408962	-0.07219836317964509	0.038813710396240174	0.3036220727655782	-0.00316019771493396	-0.1509602139210761	-0.11595494692488453	0.1747832428490398	0.35272668341301355	0.1371849931123896	0.02212138400453772	0.019528401264079086	-0.06928125759662912	0.07835669718823435	0.12600275504416172	-0.02844177943440564	0.02309375253220971	0.12243740377603111	-0.022283445425816385	0.09715582205655944	0.18499311238959565	0.3494854549874402	0.33165869864678715	0.22437403776031115	1.0
