	AmtR	DasR	CueR	HrcA	XylR	LldR	PdxR	KdgR	NsrR	MetR	ArgR	IscR	RutR	NrtR	LexA	NagC	MntR	CzrA	SahR_SamR	Zur	BirA	FUR	RbkR	ThiR	ModE	Phr	NadQ	Rex	PhnF	PsrA	NagQ	HutC	NrdR	FabR	HcpR	FnrN_FixK	TyrR	HisR	PaaR	AgaR	SoxR	PdhR	AraR	ExuR_UxuR	HypR	NorR	PhnR	CblR	LtbR	LiuR	NagR	SdaR	TrpR	FruR	CsoR	AcnR	QorR	VanR	LiuQ	ZntR	NifA	NarP	PrpR	FixJ	GlcC	FadP	MetJ	GguR	PhsR	NmlR	TtrR	NtrC	Irr	GntR	RbsR	PurR	MerR	FadR	NiaR	BioQ	CcpA	CadR-PbrR	SiaR	NnrR	GulR	NikR	HexR	PhrR
MerR	-0.28646218931782125	0.20449497620306717	0.39962982548915915	0.2575885774722369	0.4901639344262295	0.37176097303014277	0.34019037546271813	0.3192490745637229	0.42469592808038076	0.3759386567953464	0.26224219989423586	0.23315705975674247	0.29756742464304603	0.34071919619249075	0.27646747752511897	0.3818614489687996	0.3990481226864093	0.3248545742993125	0.3152829190904283	0.3210470650449498	0.2811210999471179	0.3662083553675304	0.26515071390798517	0.36467477525118985	0.37525118984664196	0.21517715494447381	0.3059227921734532	0.18995240613432046	0.26456901110523534	0.1400846113167636	0.2978847170809096	0.4071390798519302	0.16631411951348493	0.1303014278159704	0.2748281332628239	0.16017979904812268	0.2865679534637758	0.05145425700687467	0.11919619249074563	0.2441565309360127	0.0033844526705446853	0.5242199894235854	0.2572184029613961	0.35817028027498676	0.30312004230565837	0.24717080909571656	0.08603913273400317	0.1788471708090957	0.18106821787414068	0.16033844526705446	0.1885245901639344	0.36028556319407723	0.22675832892649392	0.13209941829719726	-0.01634056054997356	0.11300898995240613	-0.0016922263352723427	0.18429402432575356	0.1873611845584347	-0.10507667900581703	-0.11020624008461131	-0.44870438921205713	-0.1232681121099947	0.04992067689053411	0.14188260179799048	0.07440507667900581	0.0	0.05859333685880486	0.07562136435748282	0.21692226335272344	0.19693283976731887	0.25943945002644103	0.32406134320465363	0.040507667900581704	0.22548915917503967	0.07498677948175568	1.0	0.24182971972501321	0.3551560021152829	-0.03379164463246959	0.03844526705446853	-0.1730830248545743	-0.05769434161819143	0.16594394500264412	0.18873611845584348	0.11147540983606558	-0.0162876784769963	0.09143310417768377
FadR	-0.24336329984135377	-0.07080909571655208	0.22094130089899525	0.23098889476467477	0.20597567424643046	0.2242199894235854	0.21665785298783713	0.39227921734531995	0.3938127974616605	0.4388154415653094	0.3250661025912216	0.2708090957165521	0.31295610787942885	0.30867265996827076	0.366737176097303	0.34167107350608145	0.31475409836065577	0.3897408778424114	0.3527234267583289	0.36684294024325753	0.3615547329455315	0.3538339502908514	0.29413008989952405	0.28873611845584346	0.3083553675304072	0.3571126388154416	0.3527763088313062	0.24500264410364886	0.07250132205182443	0.2730830248545743	0.26530936012691697	0.3068746694870439	0.28778424114225276	0.11401374933897408	0.01041776837652036	-0.006292966684294025	0.1316234796404019	0.2884717080909572	0.2648334214701216	0.2658381808566896	0.20285563194077208	0.16456901110523534	0.13104177683765203	0.39000528820729774	0.3199365415124273	0.30333157059756743	0.27112638815441564	0.09873083024854575	0.1026969857218403	-0.013802221047065045	0.13992596509783184	-0.0429402432575357	0.1493918561607615	0.12607086197778952	-0.03172924378635643	-0.04262295081967213	0.14405076679005818	0.07625594923320994	0.14257006874669487	0.17049180327868851	0.0387625594923321	-0.01115811739820201	0.14426229508196722	0.1165520888418826	0.30449497620306715	0.13141195134849287	0.0898995240613432	0.17228979375991538	0.2479111581173982	0.07102062400846113	0.23220518244315178	0.13008989952406133	-0.019672131147540985	0.09317821258593337	0.16991010047593866	0.3721311475409836	0.24182971972501321	1.0	0.49375991538868325	0.010893707033315707	0.19603384452670544	0.0491274457958752	0.18471708090957165	0.03209941829719725	0.17043892120571127	0.3774193548387097	-0.05637228979375992	0.022104706504494975
NiaR	-0.013326282390269699	-0.07942887361184559	0.6194077207826547	0.45526176626123743	0.44272871496562666	0.47636171337916444	0.5228979375991539	0.413590692755156	0.37794817556848226	0.5235854045478583	0.39270227392913803	0.3854574299312533	0.439555790586991	0.4067160232681121	0.47112638815441565	0.39116869381279745	0.38810153358011634	0.4282919090428345	0.4058170280274987	0.43897408778424113	0.4178741406663141	0.4526705446853517	0.3567424643046007	0.4460602855631941	0.43373876255949234	0.30523532522474883	0.2810153358011634	0.2692755156002115	0.2832892649391856	0.24584875727128502	0.22104706504494975	0.2979904812268641	0.2805922792173453	0.38693812797461663	0.19328397673188788	0.10105764145954521	0.2573241671073506	0.21152829190904285	0.22136435748281333	0.340772078265468	0.17556848228450556	0.3178212585933369	0.29280803807509254	0.485193019566367	0.17985193019566367	0.24489687995769435	0.23934426229508196	0.17842411422527762	0.06578529878371232	0.21967213114754097	0.3250661025912216	0.2759915388683236	0.4859862506610259	0.1621893178212586	-0.04331041776837652	0.008672659968270756	-0.035589635113696456	0.16710735060814383	0.22242199894235853	0.047382337387625595	-0.19153886832363828	-0.03976731887890005	-0.020042305658381807	0.07673188789000529	0.16499206768905342	0.1426758328926494	0.26425171866737174	0.1878900052882073	0.35647805393971443	0.060497091485986254	0.08995240613432047	0.17773664727657323	0.04611316763617134	0.16509783183500792	0.27382337387625594	0.35605499735589635	0.3551560021152829	0.49375991538868325	1.0	-0.08804865150713909	0.0950290851401375	0.011369645690111053	0.17641459545214172	0.1433632998413538	0.05647805393971444	0.03141195134849286	0.07683765203595981	-0.10534108937070333
BioQ	0.15267054468535166	-0.23855103120042306	0.09143310417768377	0.05256478053939714	0.059280803807509254	0.22289793759915388	0.22966684294024325	0.23712321523003702	0.26144896879957696	0.23654151242728716	0.22416710735060813	0.26187202538339505	0.3079323109465891	0.34648334214701215	0.32041248016922264	0.2498149127445796	0.3216287678476996	0.3251718667371761	0.2338974087784241	0.2711792702273929	0.2989423585404548	0.2723955579058699	0.22295081967213115	0.3040190375462718	0.37890005288207296	0.36721311475409835	0.2876784769962983	0.35473294553146484	0.25780010576414597	0.1368588048651507	0.005235325224748811	0.23231094658910628	0.21602326811211	0.14701216287678476	0.18191433104177684	0.04463246959280804	-0.08831306187202538	0.1979904812268641	0.15430988894764675	0.3277630883130619	0.46456901110523535	0.1249074563722898	0.2970386039132734	0.15922792173453199	0.11755684822845056	0.12136435748281332	0.2154944473823374	0.19941829719725013	0.15214172395557907	0.3818614489687996	0.04933897408778424	0.10629296668429403	0.03886832363828662	-0.03215230037017451	-0.010735060814383924	0.061343204653622425	-0.06546800634584876	0.15108408249603383	0.17340031729243785	0.09915388683236383	0.09524061343204654	-0.023426758328926493	0.24140666314119513	-0.09254362771020624	-0.2288207297726071	-0.03114754098360656	-0.02310946589106293	0.07477525118984664	0.25647805393971446	0.1613960867265997	0.2502908514013749	0.15388683236382866	0.030037017451084082	0.2840824960338445	0.2382337387625595	0.11935483870967742	-0.03379164463246959	0.010893707033315707	-0.08804865150713909	1.0	0.23421470121628768	0.2157588577472237	0.26589106292966685	-0.09428873611845584	-0.09238498149127446	0.040560549973558964	0.10983606557377049	0.2168164992067689
CcpA	0.11644632469592808	-0.15547329455314648	0.1742993125330513	0.13046007403490217	0.2018508725542041	0.2415653093601269	0.2529878371232152	0.3485986250661026	0.38244315177154947	0.4347964040190375	0.36033844526705444	0.4437863564251719	0.30983606557377047	0.41094658910629295	0.4028027498677948	0.4190904283447911	0.288841882601798	0.4136964569011105	0.45700687466948703	0.3958223162347964	0.3571126388154416	0.3071390798519302	0.36795346377578003	0.34648334214701215	0.3833421470121629	0.3239555790586991	0.47498677948175566	0.2702273929138022	0.17001586462189316	0.34341618191433104	0.3390269698572184	0.5799576943416181	0.5230037017451085	0.16663141195134848	0.16060285563194077	0.25579058699101004	0.24584875727128502	0.08730830248545743	0.2570597567424643	0.5534108937070333	0.43855103120042305	0.2391856160761502	0.1841353781068218	0.2514013749338974	0.3020095187731359	0.21718667371760972	0.3421470121628768	0.25785298783712324	0.3394500264410365	0.39455314648334217	0.24933897408778424	0.15002644103648863	0.08207297726070863	-0.14828133262823903	-0.022104706504494975	-0.08614489687995769	-0.23172924378635643	-0.07472236911686939	-0.03622421998942359	0.011369645690111053	0.10200951877313591	0.2973030142781597	0.04452670544685352	0.06314119513484928	0.1698572184029614	0.05700687466948704	0.05579058699101005	0.2255420412480169	0.08810153358011634	0.08598625066102591	0.17757800105764146	0.085193019566367	-0.21327340031729244	0.0651507139079852	0.0713379164463247	0.13992596509783184	0.03844526705446853	0.19603384452670544	0.0950290851401375	0.23421470121628768	1.0	0.34114225277630883	0.19465891062929666	0.30507667900581703	-0.06869381279746166	0.3558434690639873	0.21470121628767846	0.03865679534637758
CadR-PbrR	0.22030671602326812	-0.1935483870967742	0.10708619777895294	0.2827075621364358	0.20153358011634057	0.32712850343733474	0.2569539925965098	0.3865150713907985	0.335695399259651	0.38699101004759384	0.47768376520359596	0.46774193548387094	0.3244843997884717	0.33278688524590166	0.34299312533051296	0.3106292966684294	0.3656795346377578	0.39687995769434165	0.3835536753040719	0.4150713907985193	0.45097831835007934	0.44796404019037545	0.3565309360126917	0.19471179270227393	0.34690639873083023	0.4195134849286092	0.5138551031200423	0.3826017979904812	0.14695928080380752	0.2801692226335272	0.39291380222104705	0.27747223691168693	0.21121099947117927	0.12030671602326812	0.27958751983077734	-0.08556319407720783	0.06044420941300899	0.22009518773135908	0.040084611316763614	0.08016922263352723	0.32115282919090427	0.17556848228450556	0.22374405076679005	0.059333685880486514	0.43855103120042305	0.41723955579058697	0.39899524061343206	0.42818614489687995	0.4594923320994183	0.21322051824431518	0.21189846641988366	0.002009518773135907	-0.07879428873611846	0.02168164992067689	0.07387625594923321	0.08603913273400317	0.06578529878371232	0.03347435219460603	0.2197778952934955	0.21041776837652035	0.04447382337387626	0.2708090957165521	0.17974616604970914	-0.09222633527234268	0.0038603913273400317	-0.014383923849814913	0.021047065044949763	0.1765732416710735	-0.020941300898995242	-0.12924378635642517	0.005393971443680592	0.21285034373347436	-0.03574828133262824	0.1558434690639873	0.22966684294024325	-0.1242199894235854	-0.1730830248545743	0.0491274457958752	0.011369645690111053	0.2157588577472237	0.34114225277630883	1.0	0.3227392913802221	-0.01866737176097303	0.09735589635113696	0.3672659968270756	0.2157588577472237	0.061501850872554206
SiaR	0.14304600740349022	-0.15616076150185088	0.059439450026441035	0.10661025912215759	0.06404019037546271	0.1847699629825489	0.20830248545742994	0.3530407191961925	0.24230565838180856	0.33246959280803806	0.38254891591750395	0.3878900052882073	0.3173982020095188	0.4377049180327869	0.3197250132205182	0.30153358011634057	0.3187202538339503	0.2949762030671602	0.3051295610787943	0.3096774193548387	0.3733474352194606	0.3002644103648863	0.3143839238498149	0.23632998413537812	0.2464304600740349	0.35933368588048653	0.3707033315705976	0.3833950290851401	0.10877842411422528	0.21232152300370175	0.08593336858804865	0.22617662612374406	0.1202009518773136	0.11649920676890534	0.38307773664727657	0.17620306716023268	0.18001057641459545	0.15156002115282918	0.0417239555790587	0.3279746166049709	0.22712850343733473	0.14130089899524062	0.4127445795875198	0.2838180856689582	0.041459545214172396	0.08593336858804865	0.19873083024854574	0.2465362242199894	0.18619777895293496	0.048016922263352725	0.03151771549444738	-0.042094130089899526	0.0884188260179799	0.034690639873083025	-0.11575885774722369	0.03590692755156002	0.020518244315177157	0.10370174510840825	0.16028556319407722	0.18323638286620836	0.190058170280275	0.35066102591221576	0.2735060814383924	-0.15780010576414596	0.24669487043892122	0.06906398730830249	0.23442622950819672	0.17065044949762032	0.15319936541512427	-0.21205711263881544	-0.012268640930724484	0.18164992067689054	-0.00026441036488630354	0.053886832363828664	0.22845055526176627	0.021364357482813328	-0.05769434161819143	0.18471708090957165	0.17641459545214172	0.26589106292966685	0.19465891062929666	0.3227392913802221	1.0	0.24098360655737705	0.03141195134849286	0.2464304600740349	0.005023796932839768	0.0195134849286092
NnrR	-0.13447911158117398	0.0990481226864093	0.21607615018508725	0.08974087784241143	0.171602326811211	0.07260708619777895	0.17620306716023268	0.3087784241142253	0.24727657324167107	0.3249074563722898	0.22897937599153886	0.28566895822316235	0.28683236382866206	0.2933897408778424	0.23209941829719724	0.3826017979904812	0.22279217345319938	0.2510312004230566	0.2673188789000529	0.2675304071919619	0.24161819143310417	0.2925965097831835	0.23262823902696986	0.21824431517715495	0.1995769434161819	0.14976203067160232	0.10195663670015864	0.16181914331041777	0.13897408778424114	0.13167636171337915	0.26996298254891593	0.29317821258593335	0.3484399788471708	0.07572712850343734	0.07218402961396087	0.31676361713379164	0.271390798519302	0.027022739291380223	0.3463775780010576	0.3241142252776309	0.15764145954521416	0.19598096245372817	0.07985193019566367	0.3341089370703332	0.08826017979904813	-0.05758857747223691	0.047540983606557376	0.2901639344262295	0.29185616076150184	0.21327340031729244	0.06610259122157588	0.12522474881015336	0.13733474352194605	-0.022739291380222106	0.00967741935483871	0.2131676361713379	0.004918032786885246	0.1234267583289265	-0.06768905341089371	0.22284505552617662	0.10830248545742993	0.21930195663670016	0.026758328926493918	-0.19317821258593337	0.1701216287678477	0.04542570068746695	0.31253305129561076	-0.12554204124801693	0.11189846641988366	-0.008619777895293496	-0.15267054468535166	0.19994711792702274	-0.20232681121099946	0.07165520888418826	0.09312533051295611	0.009465891062929667	0.16594394500264412	0.03209941829719725	0.1433632998413538	-0.09428873611845584	0.30507667900581703	-0.01866737176097303	0.24098360655737705	1.0	0.20814383923849816	0.22876784769962982	0.0565309360126917	0.20423056583818086
GulR	-0.28122686409307246	0.07117927022739291	0.03262823902696986	0.12030671602326812	0.14130089899524062	0.2602855631940772	0.1285034373347435	0.2896351136964569	0.338339502908514	0.24600740349021682	0.30449497620306715	0.3047065044949762	0.21443680592279218	0.31655208884188263	0.3002644103648863	0.34531993654151244	0.3171866737176097	0.3188260179799048	0.3181385510312004	0.31121099947117925	0.2994711792702274	0.3736118455843469	0.3527234267583289	0.26017979904812266	0.2214172395557906	0.3507667900581703	0.26816499206768907	0.2384981491274458	0.18122686409307245	0.26134320465362243	0.4321523003701745	0.26118455843469063	0.2449497620306716	0.08556319407720783	0.29576943416181917	0.21792702273929138	0.20428344791115813	0.1654151242728715	0.26229508196721313	-0.04547858276044421	0.1738762559492332	0.19079851930195663	0.34420941300898994	0.2074034902168165	0.33881544156530935	0.3468006345848757	0.2711792702273929	0.2772607086197779	0.14399788471708092	-0.158011634056055	0.022792173453199366	0.022739291380222106	0.20428344791115813	0.13913273400317291	0.291485986250661	0.17530407191961925	0.29386567953463777	0.11343204653622423	-0.00824960338445267	0.21993654151242728	0.1130618720253834	-0.10819672131147541	-0.07049180327868852	0.03907985193019566	0.040719196192490745	0.022950819672131147	0.0017451084082496034	0.07831835007932311	-0.10555261766261237	0.03352723426758329	-0.10999471179270227	0.17340031729243785	0.027815970386039134	-0.17948175568482286	-0.07086197778952935	0.13326282390269698	0.18873611845584348	0.17043892120571127	0.05647805393971444	-0.09238498149127446	-0.06869381279746166	0.09735589635113696	0.03141195134849286	0.20814383923849816	1.0	0.41337916446324696	0.2328397673188789	0.19550502379693285
NikR	-0.004019037546271814	-0.10883130618720253	0.028080380750925435	0.1253305129561079	0.218455843469064	0.24262295081967214	0.20116340560549972	0.3217874140666314	0.4644632469592808	0.42469592808038076	0.3797461660497091	0.386409307244844	0.3466948704389212	0.3620835536753041	0.38387096774193546	0.42205182443151773	0.3438392384981491	0.3649920676890534	0.4272871496562665	0.3790058170280275	0.4277102062400846	0.43035430988894763	0.2792173453199365	0.22485457429931252	0.2925965097831835	0.39439450026441036	0.523532522474881	0.25928080380750923	0.11200423056583818	0.328397673188789	0.47540983606557374	0.3469592808038075	0.34986779481755687	-0.21110523532522474	0.028027498677948175	0.07599153886832363	0.14140666314119513	0.07080909571655208	0.3170809095716552	0.15901639344262294	0.24918032786885247	0.1026969857218403	0.3584346906398731	0.32310946589106293	0.3384981491274458	0.22940243257535695	0.24648334214701217	0.19386567953463776	0.24087784241142252	0.1212585933368588	0.17937599153886832	0.08334214701216287	0.2800105764145954	0.01269169751454257	0.27588577472236914	0.01560021152829191	0.17498677948175567	0.04304600740349022	-0.04235854045478583	0.23622421998942358	0.17530407191961925	0.1445267054468535	-0.03770491803278689	-0.011792702273929138	0.19116869381279747	0.10676890534108938	-0.06287678476996299	0.1822316234796404	0.06525647805393972	0.05288207297726071	0.11697514542570069	0.17562136435748282	-0.0026441036488630354	-0.011951348492860921	0.14405076679005818	0.003595980962453728	0.11147540983606558	0.3774193548387097	0.03141195134849286	0.040560549973558964	0.3558434690639873	0.3672659968270756	0.2464304600740349	0.22876784769962982	0.41337916446324696	1.0	0.2021681649920677	0.08350079323109466
HexR	0.07361184558434691	-0.20814383923849816	0.05171866737176097	0.12136435748281332	0.1624537281861449	0.22734003172924377	0.18556319407720784	0.19767318878900053	0.33574828133262824	0.32654680063458486	0.24870438921205712	0.291274457958752	0.239555790586991	0.2502908514013749	0.3101004759386568	0.26303543098889476	0.30787942887361186	0.31655208884188263	0.3731887890005288	0.3461660497091486	0.3019037546271814	0.33844526705446853	0.3156530936012692	0.33088313061872027	0.3149656266525648	0.24336329984135377	0.14928609201480697	0.055473294553146486	0.26552088841882604	0.3463775780010576	0.2708090957165521	0.19629825489159175	0.36779481755684823	-0.14235854045478583	0.1635113696456901	0.28720253833950293	0.16953992596509784	0.047964040190375465	0.2298783712321523	0.1550502379693284	0.18164992067689054	0.12062400846113168	0.22897937599153886	-0.01845584346906399	0.18952934955050238	0.33268112109994713	0.21031200423056584	0.029455314648334216	0.048863035430988896	0.12062400846113168	0.23051295610787942	0.33326282390269696	0.18159703860391327	0.22358540454785827	0.09994711792702274	0.08968799576943416	0.14701216287678476	0.10597567424643047	0.2244843997884717	0.06694870438921206	0.12971972501322052	0.08180856689582232	0.09735589635113696	0.05029085140137493	-0.17609730301427817	0.11612903225806452	-0.021787414066631414	-0.13072448439978848	-0.19402432575356954	0.10264410364886303	0.20132205182443152	0.35753569539925967	0.0780539397144368	0.07461660497091487	0.04447382337387626	0.17228979375991538	-0.0162876784769963	-0.05637228979375992	0.07683765203595981	0.10983606557377049	0.21470121628767846	0.2157588577472237	0.005023796932839768	0.0565309360126917	0.2328397673188789	0.2021681649920677	1.0	0.1998413537810682
PhrR	-0.23395029085140137	-0.030248545742993127	0.17260708619777895	0.1234267583289265	0.1947646747752512	0.17170809095716552	0.2064516129032258	0.41094658910629295	0.3736118455843469	0.2744050766790058	0.30312004230565837	0.2402432575356954	0.29714436805922795	0.3197778952934955	0.2970386039132734	0.3636700158646219	0.4274457958751983	0.2777895293495505	0.30597567424643046	0.33818085668958225	0.31195134849286094	0.39539925965097833	0.34854574299312535	0.303648863035431	0.18392384981491275	0.27493389740877844	0.198783712321523	0.2596509783183501	0.31274457958751983	0.44806980433633	0.29317821258593335	0.1253305129561079	0.2675304071919619	0.0028027498677948176	0.18164992067689054	0.3476467477525119	0.22427287149656266	0.30624008461131674	0.1637757800105764	0.2952934955050238	0.1790058170280275	0.06388154415653094	-0.030301427815970387	0.034690639873083025	0.2600211528291909	0.19397144368059227	0.08038075092543628	0.15013220518244316	0.16895822316234796	0.08598625066102591	0.10978318350079323	0.2995769434161819	0.0624537281861449	0.13167636171337915	0.04325753569539926	0.17736647276573242	0.2150713907985193	0.2506081438392385	0.09381279746166049	0.13791644632469593	0.034955050237969326	0.256795346377578	0.12041248016922264	-0.07424643046007404	-0.08429402432575357	-0.0254362771020624	0.28217874140666316	0.00814383923849815	-0.011316763617133793	0.09333685880486516	0.18561607615018508	0.344420941300899	0.2905869910100476	0.2397144368059228	0.17303014278159703	0.052723426758328924	0.09143310417768377	0.022104706504494975	-0.10534108937070333	0.2168164992067689	0.03865679534637758	0.061501850872554206	0.0195134849286092	0.20423056583818086	0.19550502379693285	0.08350079323109466	0.1998413537810682	1.0
