	MetJ	HypR	VanR	LiuQ	NarP	PhsR	ZntR	NmlR	PrpR	LtbR	GntR	PdxR	PhnR	TtrR	FnrN_FixK	HcpR	CsoR	FadR	FadP	AcnR	FixJ	GguR	CblR	PaaR	HrcA	LiuR	BioQ	FruR	CueR	PurR	RbsR	DasR	NtrC	NnrR	MerR	NifA	NadQ	RbkR	XylR	ThiR	BirA	Phr	MetR	FUR	SahR_SamR	NsrR	ArgR	CzrA	KdgR	MntR	NagC	NrtR	HutC	IscR	PhnF	AraR	Zur	ModE	AgaR	NagR	LldR	GulR	NikR	SiaR	Irr	TyrR	NorR	SoxR	HexR	PhrR	LexA	PsrA	HisR	NrdR	PdhR	CcpA	QorR	ExuR_UxuR	Rex	FabR	SdaR	NagQ	AmtR	GlcC	RutR	CadR-PbrR	NiaR	TrpR
PdhR	-0.16682349778195993	-0.024509690308764154	0.07066670993042261	-0.043199632876128144	-0.06595714106920192	-0.030646963116102925	0.05494342491343386	-0.04500512211967682	-0.0266906471485322	-0.21493433952468582	-0.128690359753582	-0.12273850304314168	-0.12653257992592626	-0.03233656729909007	0.015044198562098168	0.13190964673598138	0.004053659418442412	0.05249361473316306	-0.2669250130950118	-0.23872322475675725	-0.23479240350251007	-0.136327185244587	-0.12101181564077486	-0.028340850410928424	-0.17150525422864585	-0.09764706973035864	-0.12990483518826687	-0.04967760776151781	-0.08153441090988314	-0.03975784657745062	-0.056482378517691015	-0.028417334550899037	-0.11022059880128493	-0.1351103921086909	-0.027395228316746317	-0.007296123412954095	0.17673862356360467	0.18433836583522997	0.16488358186815988	0.14793655061164135	0.119827470321836	0.16231556892611632	0.284159439301723	0.15917276608368755	0.13406974426484836	0.1264885436029129	0.2124891647468375	0.20327630243219566	0.2189625042298047	0.2133814797131613	0.25728569375750354	0.2321177763047499	0.18168691564958211	0.14228831275987225	0.1898058229925231	0.049469014652507054	0.10699435871525187	-0.0996773759913967	0.0962147303818181	0.12697989625969378	0.18890887262377684	0.2125957790025541	0.21564587379653363	0.23633599250918969	0.0595510149213604	0.03675178810648447	0.024889793307405983	0.08270021461913216	0.228149871831123	0.05071825560536038	0.2079232933607131	0.10155934937491598	0.06124061910434754	0.2756928767770974	1.0	0.17657174907639606	0.19726650319147457	0.06724578294264616	-0.03331927261265187	0.04561467753823048	0.044516087164107154	0.0024104092596798792	0.04253677032971617	0.08347200912247196	-0.051513227120812494	-0.010380983725102095	-0.05526326768058369	-0.09346130134287609
CcpA	0.07486638452517255	0.07996764489109122	-0.07379792426679523	-0.019005149932091354	0.03194719349560332	-0.06693521098034126	-0.055810245166434125	-0.10358270253232034	0.06844635217006365	-0.07568221535152574	-0.0717027223718427	-0.0037987122852070404	-0.214554236526044	0.00918968530252954	0.008545364365807417	0.0009039034723799547	0.04102562913999379	0.06950554162359605	-0.1881254896143809	-0.18615776128604605	-0.08954670399710751	-0.14978607617820341	-0.13080410325822436	-0.05351572096731578	-0.06426521918500355	-0.0074421385892616265	0.06097408346505602	-0.06065887610032865	-0.09946182977875224	0.07473891095855487	0.04468064395010453	-0.010181661420936258	-0.09019566033625209	-0.21772253408179632	-0.17092119352341573	-0.19020214989964354	0.1270030732718061	0.06750304777709276	0.14630952436135744	0.19136795360889255	0.21909229549763362	0.2241124363211592	0.17975395283941575	0.21155281345750032	0.15062044861424645	0.06406126147841525	0.09869235297662367	0.12058304091669718	0.23180256894002252	0.14964469640431835	0.20871131177253152	0.25264333823140855	-0.03431820183469228	0.02410872799922125	0.0896741775637252	0.10956237165729543	0.12217530164881264	0.14628171194682266	-0.018061845539120477	-0.1319629538638397	-0.026148305065104228	0.16364824712257395	0.15614121289939786	0.10681126031956464	0.11241082644589791	-0.01224673320014277	0.16747245412110454	0.2161488149593707	0.13918259313682319	0.0833769833728115	0.11858750017382759	-0.01480083993491895	0.1512230509291664	0.27121276033578856	0.17657174907639606	1.0	0.2262818046548711	0.03691402719127061	-0.0066170369580635146	-0.03917610357343173	0.09791824077207263	-0.10080146107884357	-0.012070587908089242	-0.11737302473914273	-0.14426762959426323	0.1709721829500628	-0.04589048398236693	0.04640733135247137
QorR	0.02079209756595019	0.05713597025925806	-0.04595769731749262	-0.029726835735244355	-0.0315902675090738	-0.10574743546360978	-0.10580769569510177	-0.10989380293050141	-0.06630247854967529	-0.05785677533595079	-0.02843124075816642	0.0958137680722752	-0.16144643097190484	-0.09670376533738777	-0.00033143127320598337	0.04471309176706176	-0.003233193189666761	-0.013150636672522725	-0.15874630906082113	-0.00926153404007769	0.011623271574321725	-0.08870074305500832	-0.08220886196235126	-0.008547682067018648	0.010596529937746546	-0.11873351535013513	-0.055311939406019535	-0.1646657179543042	-0.07671127468931216	-0.018295933361454776	-0.011882854109979558	-0.06241337591723026	-0.019760720526952547	-0.16286718181438922	0.010786581437067459	-0.13352044907778668	0.10139015718649615	0.1100977606370897	0.17892885120821764	0.09923237735884041	0.049754091901488426	0.0651389925416375	0.18592367346371175	0.19650166179176845	0.12315568926116321	0.12254149844018708	0.248758871001386	0.15717490763960673	0.17062916317080068	0.08142547895295531	0.1872215861420009	0.1349435176214823	0.09271268385164858	0.09864368125118782	0.16844125322739895	0.0008529140457328803	0.18967139632227173	0.01210071802383524	-0.05303595681659103	0.1114049441202238	-0.030285401727150944	0.2032786201334069	0.013862170944370535	0.19437632978106995	-0.008893019547492016	0.07883428899879943	-0.10596761707867669	0.06642068131144806	0.08305018750202799	0.14336372612188328	0.10666756284446834	-0.03137703899764058	0.0953455924276066	0.2638308819780189	0.19726650319147457	0.2262818046548711	1.0	0.07828267611052654	0.01178551065910787	-0.04008696014944538	-0.06588065692923131	-0.14788324348378304	-0.009280075649767535	-0.00237796144272265	-0.11415142005553212	0.03769045709703288	0.027242260036805094	0.2063889751588784
ExuR_UxuR	-0.12847944894336003	-0.054934154108588935	0.045948426512647696	0.05835276339515415	0.08950962077772782	0.0963282977411684	0.053638559131511	-0.041359378114411004	-0.046298399395543526	-0.022583680602231482	0.023552479708525895	-0.08178240493948483	-0.0343576027552832	-0.0012075223310511701	0.08581520504702615	0.09166508290417233	-0.01685664090928054	-0.08634595862439798	-0.03195182889802578	-0.09766561134004849	-0.2752455604433299	-0.012937408161089506	-0.023149199697771763	0.03586874394500558	-0.0002665356392915251	-0.11903018110517265	-0.09125716749099573	-0.11419313867733427	0.015350135121980614	-0.015366359030459228	-0.027942205802596754	0.06022314827261729	-0.1141050660313075	-0.1519183612925356	-0.1052352234959278	-0.08822097890428357	0.05125827998757712	0.025851639310066704	-0.025853957011277934	0.09603626738855334	0.06857382573668133	0.1501545906707891	0.06715307489419695	0.1619053358117285	0.14563970871131177	0.15452113975274764	0.1447265344340869	0.14051758903449202	0.1152917290514576	0.13753007217321572	0.15483866481868624	0.18955782896292142	0.05913151100212765	0.17989069721087836	0.10226161284191887	-0.017971455191882483	0.09067542448697684	0.08994998400786164	-0.03919928058554403	-0.022650893937357173	-0.034155962749906135	0.09515090552586322	0.04465514923678099	-0.031103550254715364	-0.04551965178857002	-0.054111370178602056	0.023438912349175594	0.058795444326499205	0.10827141208263995	0.12395297847782655	0.11767896129902518	0.012995350691370271	0.010082000268853341	0.04241856756794341	0.06724578294264616	0.03691402719127061	0.07828267611052654	1.0	0.18597698059157006	0.09520653035493276	0.09058039873731638	-0.0924345597063009	0.03557439589117929	0.034487394023112114	0.008332135854374197	0.05018750202798856	0.08285318289907338	0.2282912516050081
Rex	-0.14863417867622178	0.11321738646740617	0.17567016330522733	0.23501258511757697	0.26128604604808764	0.1864706509495622	0.07387672610797706	0.14287700886752483	0.06899564735712531	-0.04748969781811608	-0.14432325442333277	-0.21239645669838828	-0.029117280316690693	0.059764243432793615	-0.1302617611747964	0.019802439148754698	-0.020701707218712194	-0.007215003870561023	-0.1393795977397778	-0.11484441271769008	-0.14314354450681635	0.16796380677788542	-0.019999443751709305	0.031995865221039164	0.07544117442555776	-0.07437966727081412	-0.17893116890942887	-0.10153385466159244	0.00823015700108005	-0.009755204398069818	0.015113729598435087	-0.011546787434351113	-0.06780434893455276	-0.06642763441508175	-0.05138111815177235	-0.035766765091711436	0.21542800988267796	0.19673574961410276	0.11427889362214981	0.19603348614709987	0.1802198107828731	0.25449981690160434	0.03062146840277939	0.1254316718505917	0.11378985866658015	0.2203229948407971	0.23556188030463865	0.16991067579531918	0.07773338092346486	0.18279941223097282	0.18036119055675817	0.24771358775512095	0.11213965540418391	-0.08640158345346752	0.05125364458515466	-0.028725588811992712	0.02850077179450334	0.05078546894048607	-0.02051165571939128	-0.09034399321377086	-0.02744390004218216	0.04312546643736876	-0.016580834465144093	0.005638967046924179	0.04721852677640209	0.16185434638508142	0.1669022996231418	-0.012999986093792732	0.06700474201667818	0.14179927780430257	0.07693377400559029	0.17919306914629793	0.020384182152773593	-0.03575749428686652	-0.03331927261265187	-0.0066170369580635146	0.01178551065910787	0.18597698059157006	1.0	0.001870384877463137	0.059407317446264096	-0.088828216621626	-0.1445527068432446	-0.10780091873676013	-0.06482610287812136	-0.018805827627925518	0.08614200091780969	0.051279139298478195
FabR	0.005896231881370781	0.0212695440154637	-0.08211615391390203	-0.0004913526567808985	-0.025014949172812436	0.13289003434833194	-0.04912599487324492	0.05917091192271857	-0.024016019950772027	-0.04567493776972248	0.07194839870023316	0.1275940870806699	-0.08785478211290913	-0.0251632820503312	0.05828323235881723	0.20952946030009595	0.0048579017387394485	-0.04486142464458052	-0.1922023260449356	-0.07461839049557087	-0.20353124956543103	-0.014615423838020497	0.021552303563233843	0.03801493526660517	0.019779262136642394	0.02196253667762167	0.021241731600928935	0.025286120214526423	0.1258094571480223	-0.01837705290384785	-0.06171574785264983	-0.029868215509129426	-0.08599366804029092	0.11597081550634819	0.17495862903337953	0.04122726914537086	0.11199595792908762	0.1501105543477757	0.069002600460759	0.062095850851291656	-0.00020395770658829747	-0.0035043642313807473	-0.028915640311313627	-0.046270586981008756	-0.03607270165159388	-0.014712767288892184	0.08061428352902457	0.06962142668415759	0.06936184414849975	0.036496840973249095	0.08209297690178972	0.05046794387454747	0.08127482837422531	0.13936337383129915	0.1454821050289481	-0.03309677329637373	0.005727039692950944	0.00461454311156023	0.15007578882960723	0.19872433725333866	0.04547329776434541	-0.07758041264352365	-0.0033560313538619855	0.022164176682998735	0.04388335473344118	-0.02963876308921759	0.016666589409959624	0.0004195039192327482	-0.07790025541067348	-0.1537539806518303	-0.031490606356990886	0.10252351307878793	0.07760127195442472	0.1158062587203508	0.04561467753823048	-0.03917610357343173	-0.04008696014944538	0.09520653035493276	0.001870384877463137	1.0	0.02829449638670381	0.027872674766259833	-0.005995893033453699	-0.010132989695500414	-0.053620017521821155	-0.016963255164997148	0.10291983998590838	-0.041301435584130235
SdaR	-0.03472611724786887	0.1697159888935758	0.08417659029068608	-0.026644293124307588	0.10045148819594774	0.12215212463670033	0.0747110985440201	-0.030141704252054643	0.1485994131580533	-0.019294862583495186	-0.051981402765481084	-0.016031539278082426	-0.07169113386578656	0.04086570775641887	0.0972808729389842	0.09738516949348958	0.04840287209534096	-0.07745293907690597	-0.16956070291242334	-0.0066633909822881275	-0.07474354636097733	-0.08826965062971942	-0.04358900667961489	0.13284368032410734	-0.04174875191789775	0.050987108945863134	0.08644793747769212	-0.01426545095512467	0.010568717523211778	0.07048824693715786	-0.04154015880888699	0.0841928141991647	-0.1100815367286111	0.07732778321149951	0.09478702643570001	0.043989968989157795	-0.12518831322341248	0.13654736685965393	0.09039498264041793	0.11945432042682785	0.09768415294973833	0.060348304138023744	0.008830441614788787	0.05085499997682299	-0.007233545480250868	-0.006320371203025991	-0.05679526818120715	0.05856367420537614	0.03041287529376863	0.12568198358140462	0.08234328863260264	0.07387440840676583	-0.08207907069452235	0.02750416027367416	-0.013785686804399924	-0.013141365867677803	0.004185768387482559	0.07197621111476793	0.003807983090051963	-0.0074328677844167045	0.031291284052825045	-0.06782752594666507	0.006484927989023367	0.04189708479541651	0.021818839202525368	-0.13709202664429312	0.172983947601411	0.11507850054002439	0.12206636969188481	4.635402422461306e-06	0.13004157955972948	0.014332664290250359	-0.022166494384209964	0.10977791786993987	0.044516087164107154	0.09791824077207263	-0.06588065692923131	0.09058039873731638	0.059407317446264096	0.02829449638670381	1.0	-0.06483769138417751	-0.057330657161001435	-0.01139381915440989	0.13601893098349332	0.07735559562603428	-0.02359651603153928	-0.016634141593002395
NagQ	-0.12629617440238075	-0.034626456095785955	-0.09653920855139039	-0.07331120701243679	-0.017162577469162985	-0.047155948843698864	0.06071450092939819	0.060640334490638804	-0.006144225910972461	-0.010633613157126236	0.006538235116881672	-0.10530938993468718	-0.0308115199021003	0.04327148161367629	-0.06686799764521557	-0.01746387862662297	-0.013405583805758096	0.026280414034144373	-0.015058104769365553	-0.06918569885644622	-0.05667706541943439	0.0638155851500248	0.010983586040022064	-0.01753109196174866	-0.05485766996861832	0.016685131019649472	-0.043023487584074614	-0.1891939498727582	0.06311100398181069	-0.0048069123120923745	-0.13050743750318683	-0.06671502936527435	0.0034371508962550584	0.03473770575392503	0.0020627540779952812	0.0062832879836463	0.06712062707723972	-0.005082718756228822	-0.08673069702546227	-0.05434314029972512	0.028876239390722706	-0.04456012348712053	0.0017823122314363721	0.0012052046298399396	0.018942571999388126	-0.032169692811881465	0.03178031900839472	-0.03319875214966787	-0.048143289559683125	0.009567470599960135	0.0026815803013938654	-0.08705981059745702	0.08438750110090808	0.13198149547352953	-0.023443547751598057	-0.02510070411762797	0.08353922245759765	0.11219528023325345	-0.008788722992986636	-0.035534994970588374	0.02267638865068071	0.043607548289304736	0.015741826626678595	0.0070179992676064175	0.13062332256374837	0.13609773282467516	0.03168992866115672	0.05188174161339817	-0.04465283153556976	0.025800649883419628	-0.13771085286769172	-0.05454478030510219	-0.16932197968766657	-0.07135970259258058	0.0024104092596798792	-0.10080146107884357	-0.14788324348378304	-0.0924345597063009	-0.088828216621626	0.027872674766259833	-0.06483769138417751	1.0	0.007284534906897943	0.07029587773662571	-0.0485349810643811	-0.017449972419355586	0.016311981124641335	-0.09332687467262471
AmtR	-0.16654305593540103	-0.17474076511952386	-0.1726594694318387	-0.20256245045913662	-0.20813883957335755	-0.2531532324978793	-0.13015514691907978	-0.03476783586967103	-0.20767066392868896	0.008295052634994507	0.1573371467243929	0.22803630447177273	0.0010730956607997923	-0.03715970351966106	0.07535310177953099	0.004211263100806097	-0.047788681274364836	0.08440140730817546	0.04585340076298724	0.07623151053858741	-0.007609013076470233	-0.28616888625185993	0.02030769801280298	0.0727225109047842	0.029965558960001113	-0.0798216297147837	-0.10792375690095536	-0.028173975923719816	-0.04438629589627824	-0.2553365070388586	-0.07104913063027567	-0.05743727141671804	-0.03903704150075789	0.10598615868836653	0.07888296072423527	-0.05174963264435802	0.048794563600038934	-0.10038427486082205	0.0731304263179608	0.014970032123338788	0.013521468866319629	-0.10685993204500048	0.24409333846317868	0.1703579921290867	0.16468425956399405	0.08053084628542027	0.050980155842229445	0.0820373520727202	0.17154233744802555	-0.00216473293128943	0.02008519869652484	0.0696979108241282	-0.06605216681886238	0.2616290658273498	0.2302265321163857	0.2531439616930344	0.2641762194584923	0.0993598509254581	0.29012288451821944	0.029972512063634806	0.161126588204755	0.08794517246014713	0.21231997255841767	0.17706078403196573	0.008967185986251396	0.053909730173224986	0.036355461199364024	0.2029610950674683	-0.10037500405597712	-0.152082918078533	0.022419123816234107	-0.0774112204551038	-0.050838776068344374	-0.002605096161423254	0.04253677032971617	-0.012070587908089242	-0.009280075649767535	0.03557439589117929	-0.1445527068432446	-0.005995893033453699	-0.057330657161001435	0.007284534906897943	1.0	0.20454176729352758	0.20198302515632896	0.1253482346069874	0.016135835832587805	0.07861410738373252
GlcC	-0.11350246371638754	-0.08109868308217177	-0.07575638179028513	-0.10197190019051504	-0.15789339501508823	-0.21640376209260606	0.04262484297574294	-0.21122833528792803	-0.13850118898072136	0.07025415911482355	0.17742698082334019	0.1615205974106642	-0.026210882997807456	-0.02005506858077884	0.035212834502227314	-0.0037848060779396564	-0.14919738007055083	0.09921615345036179	0.1755473251410321	0.10271356457810885	0.0033907968720304454	0.04845849692441049	0.09363976433614084	0.0740459182963969	-0.07772179241740872	-0.0808136058331904	-0.14446463419721783	0.043141690345847375	0.001536635903045923	-0.1971645243381804	-0.08033384168246566	-0.028688505592613024	-0.05053747491088439	0.05313098256625149	0.1589108658468185	0.07408068381456537	-0.06340535203563698	-0.07634507789793771	-0.04245333308611187	-0.08940068882079998	-0.05990098780425623	-0.09669681223375408	0.05871896018652859	0.10066471670738095	-0.0014346570497517743	0.06816591032350473	-0.06200546050405366	-0.005671414863881408	0.006832583170707965	-0.03683522535008877	0.02554570275018426	-0.012995350691370271	-0.01054090510867701	0.10155934937491598	0.06932707863033129	0.03557671359239052	0.16215101214011896	0.08842493661087188	0.19592455419017202	0.10240994571943764	0.26672800849205724	-0.015282921786854926	0.07423133439329535	-0.0006095554185536617	-0.07065743912557769	-0.03693256880096046	-0.027031349226583106	-0.061636946011467984	-0.1479180090019515	-0.18441716767641184	0.008494374939160344	-0.013368500586378406	-0.029052384682776235	0.06182467980957767	0.08347200912247196	-0.11737302473914273	-0.00237796144272265	0.034487394023112114	-0.10780091873676013	-0.010132989695500414	-0.01139381915440989	0.07029587773662571	0.20454176729352758	1.0	0.2247752988675712	0.02278763830881978	0.0760878130634911	0.06562570979599594
RutR	-0.04374429266076735	0.0681937227380395	0.027098562561708794	-0.08939141801595506	-0.13605137880045057	-0.09744542972498157	-0.036473663961136785	-0.0807371216932198	-0.18490156722955903	0.23473214327101807	0.11545396813624374	0.30094191377224416	0.08719655496891962	0.12463206493271714	0.19893524806356064	0.08929175686387214	-0.044286634744195315	0.059465259976544865	0.15951115046052722	0.2250487876104964	0.08288563071603061	-0.12226569199605064	0.09838873411795244	0.024319638809443243	0.06742888133833339	0.06970486392776189	-0.08434578247910593	0.14981852399516063	-0.028526266507826876	0.02860506834900872	0.020722566529613268	-0.016671224812382087	-0.06416555803292062	0.14249922357009423	0.12983298645071872	0.048493262442578955	-0.10090343993213771	-0.034014582976021064	-0.07725593447395136	-0.04683610607654903	-0.06862713286453964	-0.1514270086357547	0.10032865003175251	0.04749201551932731	-0.00016919218841983768	0.05801901442073694	0.03303883076609296	0.09541512346394353	-0.008960232882617705	-0.03265872776745113	-0.06579490198441577	-0.022785320607608548	0.10265098664540562	0.03145815854003365	0.022871075552424083	-0.007367972150502246	0.18007147790535435	0.23154762180678715	0.14540793859018872	0.09982570886891545	-0.00958832991086121	0.025828462297954397	-0.0033768906647630615	0.0876253296929973	0.1154052964108079	-0.09303020891758718	-0.01114814282601944	0.0030848603121479993	-0.09179023876957879	-0.12849799055304986	0.03407716090872429	-0.19208875868558528	-0.15833375824522206	0.001756817518112835	-0.051513227120812494	-0.14426762959426323	-0.11415142005553212	0.008332135854374197	-0.06482610287812136	-0.053620017521821155	0.13601893098349332	-0.0485349810643811	0.20198302515632896	0.2247752988675712	1.0	0.14955430605708034	0.010084317970064571	0.19069350255642445
CadR-PbrR	-0.038925791842618816	-0.041011722932726404	-0.03645048694902448	-0.06561180358872856	-0.11238069633015191	-0.15822250858708298	-0.18765731396971227	-0.10650764146089342	0.01642786618520287	0.12076150390996195	0.08558343492590309	0.21900885825402933	-0.021661235520161682	0.054614311341439105	0.19871738414970497	0.03230411948213284	0.010492233383241166	-0.025965206669417006	0.0976517051327811	-0.07680630043897262	-0.16456142139979882	-0.06354209640709958	0.02068780101144481	0.10367541058076957	-0.11491857915644947	-0.038782094367522515	0.16974380130811056	0.037317307202024745	-0.0710213182157409	-0.07192985709054331	-0.022518784968317024	0.030148657355688335	-0.0006118731197648924	-0.023017090728731614	0.038807589080846056	-0.026574762087970667	-0.046537122620300284	0.06779739583091907	0.11894674386156834	0.004211263100806097	0.06484464448781121	-0.032109432580389466	0.1601809661105729	0.168703153464268	0.12211735911853187	0.04792310794461621	0.014807793038552642	0.042652655390277704	0.08381734660294533	0.07260430814301144	0.05118411354881774	0.07319532195187525	-0.09256435097412982	0.08733098163917101	0.14821931015941148	0.035159527374369004	0.03189852177016748	0.16197023144564296	0.09113201162558927	0.10890414451330592	0.08267703760701986	0.08960001112496581	0.04317877356522706	0.0075232581316547	0.06418873504503293	-0.049575628908223666	0.032820966852237274	0.13228743203341198	-0.09630975613147856	0.0688287728699167	0.07853298784133944	-0.020462983993955436	0.0925481270656512	0.11186153125883623	-0.010380983725102095	0.1709721829500628	0.03769045709703288	0.05018750202798856	-0.018805827627925518	-0.016963255164997148	0.07735559562603428	-0.017449972419355586	0.1253482346069874	0.02278763830881978	0.14955430605708034	1.0	0.09573728393230459	0.11921791490328233
NiaR	-0.0017591352193240656	0.040504146367466895	0.007075941797887184	-0.061286973128572154	-0.0655399548511804	-0.09768415294973833	0.01377409829834377	-0.07202720054141501	-0.04373733955713365	0.018692260268575216	0.06296267110429192	-0.050922213311948676	-0.028201788338254586	-0.0473854012636107	0.034828096101163025	0.0056134723336006415	-0.10989612063171264	0.004524152764322235	-0.11273762231668143	-0.045978556628393695	-0.150435032517348	-0.07955277637428093	0.07875316945640636	-0.08554171630410094	-0.048351882668693884	0.09701433729969268	-0.03873805804450913	-0.11720151484951166	-0.013961832096453453	-0.16251257352907092	-0.20399942521009962	-0.12445823734187483	-0.10206924364138673	-0.1383922570237935	-0.10190700455660058	-0.08416731948584116	0.10143882891193198	0.02112121113794494	0.04672485641840996	0.1627165312356592	0.13596562385563501	0.08219032035266141	0.09882214424445258	0.17011231580069625	0.08102915204583486	0.20368421784537225	0.08443153742392145	0.2158776439176567	0.11917387858026894	0.16205366868924725	0.15167268496414515	0.13727280733876912	0.21635509036717024	0.14656215379338158	0.18970384413922894	-0.036937204203382916	0.184127455025008	0.17452290120566816	0.04670631480872012	0.1677274012543399	0.04509319476570359	0.009094659552869082	0.013440349323926556	0.010251192457273179	-0.002384914546356342	0.013927066578284995	0.06806161376899936	-0.10024289508693697	-0.06664781603014866	0.12245342579416033	0.0048764433484292935	0.08150196309292591	0.10434059082839277	0.13422039484357834	-0.05526326768058369	-0.04589048398236693	0.027242260036805094	0.08285318289907338	0.08614200091780969	0.10291983998590838	-0.02359651603153928	0.016311981124641335	0.016135835832587805	0.0760878130634911	0.010084317970064571	0.09573728393230459	1.0	0.2214424445258215
TrpR	0.09744542972498157	0.006236933959421687	-0.13017832393119208	-0.015920289619943354	-0.0912247196740385	-0.10969216292512435	-0.16618149454644904	-0.1816706917411035	-0.24483036744835002	0.15090784356443904	0.11144202733960348	0.12920025402005275	-0.10881607186727915	-0.023615057641229124	-0.04702615757586995	0.0692899954109516	-0.026560855880703282	-0.06506019070045566	-0.01238811297402784	0.05564568838043675	-0.06560948588751732	-0.14242737483254608	0.05302436831053488	-0.15125781644733488	0.07929551153983433	-0.12567503047777093	-0.14517153306664318	0.08394482016956302	-0.0744468806059398	-0.08532385239024526	-0.04259703056120817	-0.08622543816141398	-0.07290329159926019	-0.06433475022134047	-0.05691578864419115	-0.07355920104203846	0.06606607302612977	-0.04497499200393082	0.0482174559984425	0.04291919102956923	0.1647561083015422	0.055923812525784426	0.2269006308782697	0.19889352944175848	0.15661170624527768	0.206827020687801	0.15694081981727243	0.21523100527972336	0.13269534744658856	0.12303980420060168	0.09565152898748905	0.14242273943012362	0.1511627906976744	0.19970240716447799	0.3499126226643366	0.004584412995814232	0.17981189536969652	0.21735633729042186	0.1292187956297426	0.07227751227222791	-0.060698277020919573	0.13819988782326137	0.04405254692186102	0.0884272543120831	-0.10788667368157566	0.015150812817814779	0.0846841668559456	0.11248499288465728	0.054846081462562174	0.10962263188878743	-0.002069707181628973	0.016900677232293923	0.06537771576639426	0.05253069795254275	-0.09346130134287609	0.04640733135247137	0.2063889751588784	0.2282912516050081	0.051279139298478195	-0.041301435584130235	-0.016634141593002395	-0.09332687467262471	0.07861410738373252	0.06562570979599594	0.19069350255642445	0.11921791490328233	0.2214424445258215	1.0
